Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,UrlFBref,PlayerFBref,UrlTmarkt,TmPos,Mins_Per_90,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,npxG_per_Sh_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Url,Cmp_Total,Att_Total,Cmp_percent_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_percent_Short,Cmp_Medium,Att_Medium,Cmp_percent_Medium,Cmp_Long,Att_Long,Cmp_percent_Long,xA,A_minus_xA,KP,Final_Third,PPA,CrsPA,Prog,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Press_Pass,Sw_Pass,Crs_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Ground_Height,Low_Height,High_Height,Left_Body,Right_Body,Head_Body,TI_Body,Other_Body,Cmp_Outcomes,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Tkl_percent_Vs,Past_Vs,Press_Pressures,Succ_Pressures,_percent_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec_percent_Receiving,Prog_Receiving,MP_Playing.Time,Min_Playing.Time,Mn_per_MP_Playing.Time,Min_percent_Playing.Time,Mins_Per_90_Playing.Time,Starts_Starts,Mn_per_Start_Starts,Compl_Starts,Subs_Subs,Mn_per_Sub_Subs,unSub_Subs,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,plus_per__minus_90_Team.Success,On_minus_Off_Team.Success,onxG_Team.Success..xG.,onxGA_Team.Success..xG,xGplus_per__minus__Team.Success..xG,xGplus_per__minus_90_Team.Success..xG,On_minus_Off_Team.Success..xG,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial
2022,Manchester City,Premier League,Benjamin Mendy,FRA,DF,27,1994,1,1,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,0.3,0,0.3,https://fbref.com/en/players/5271c8f1/Benjamin-Mendy,Benjamin Mendy,https://www.transfermarkt.com/benjamin-mendy/profil/spieler/157495,Left-Back,0.9,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,https://fbref.com/en/players/5271c8f1/Benjamin-Mendy,73,87,83.9,1355,452,26,30,86.7,38,38,100,8,14,57.1,0.3,-0.3,2,6,1,1,8,87,75,12,4,0,1,3,4,0,0,0,0,61,16,10,74,2,3,8,0,73,0,0,1,6,4,4.62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,2,4,50,2,12,2,16.7,3,8,1,0,0,0,0,0,3,3,0,94,0,16,57,28,1,82,1,2,50,1,1,69,302,204,8,4,0,0,1,72,69,95.8,1,1,78,78,2.3,0.9,1,78,0,0,NA,1,0,0,1,-1,-1.15,-3.15,1.8,1.3,0.5,0.63,-1.03,0,3,0,0,4,1,0,0,0,7,2,2,50
2022,Manchester City,Premier League,Cole Palmer,ENG,"FW,MF",19,2002,4,1,123,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,0.23,0.17,0.39,0.23,0.39,https://fbref.com/en/players/dc7f8a28/Cole-Palmer,Cole Palmer,https://www.transfermarkt.com/cole-palmer/profil/spieler/568177,Attacking Midfield,1.4,0,4,1,25,2.93,0.73,0,0,20.1,0,0,0,0.08,-0.3,-0.3,https://fbref.com/en/players/dc7f8a28/Cole-Palmer,45,53,84.9,621,114,29,31,93.5,11,14,78.6,4,6,66.7,0.2,-0.2,2,2,4,0,5,53,53,0,0,2,13,0,4,0,0,0,0,44,2,7,45,5,1,0,0,45,0,0,0,0,7,5.12,4,0,0,2,1,0,1,0.73,0,0,0,1,0,0,2,2,1,1,0,0,1,0,1,29,6,20.7,3,11,15,2,0,0,2,2,4,0,0,76,0,5,30,46,15,76,1,3,33.3,1,1,57,265,139,7,2,3,6,4,73,62,84.9,21,4,123,31,3.6,1.4,1,86,0,3,12,20,3,6,0,6,4.39,2.56,4.3,0.5,3.8,2.8,1.22,0,2,1,0,4,2,0,0,0,7,2,0,100
2022,Manchester City,Premier League,Rodri,ESP,MF,25,1996,33,33,2884,32,7,2,7,0,0,5,0,0.22,0.06,0.28,0.22,0.28,2.7,2.7,1.4,4.1,0.08,0.04,0.13,0.08,0.13,https://fbref.com/en/players/6434f10d/Rodri,Rodri,https://www.transfermarkt.com/rodri/profil/spieler/357565,Defensive Midfield,32,7,45,14,31.1,1.4,0.44,0.16,0.5,18.2,0,0,0,0.06,4.3,4.3,https://fbref.com/en/players/6434f10d/Rodri,2587,2796,92.5,52886,10194,932,983,94.8,1215,1286,94.5,424,491,86.4,1.4,0.6,25,242,36,1,179,2796,2755,41,35,2,464,103,8,0,0,0,0,2177,234,385,371,2248,102,6,5,2587,5,19,39,15,75,2.34,63,1,2,5,1,3,3,0.09,3,0,0,0,0,0,65,46,20,36,9,29,61,47.5,32,481,171,35.6,130,254,97,48,6,1,42,40,105,54,0,3096,95,618,1965,698,64,3061,9,18,50,10,1,2181,9213,4710,205,44,8,13,28,2457,2382,96.9,61,33,2884,87,84.3,32,33,87,29,0,NA,2,2.52,83,22,61,1.9,-0.11,74.5,20.8,53.7,1.67,0.3,0,50,37,0,8,46,0,0,0,415,91,33,73.4
2022,Manchester City,Premier League,Bernardo Silva,POR,"MF,FW",26,1994,35,33,2857,31.7,8,4,8,0,0,6,0,0.25,0.13,0.38,0.25,0.38,6.8,6.8,5.2,12,0.21,0.16,0.38,0.21,0.38,https://fbref.com/en/players/3eb22ec9/Bernardo-Silva,Bernardo Silva,https://www.transfermarkt.com/bernardo-silva/profil/spieler/241641,Attacking Midfield,31.7,8,47,19,40.4,1.48,0.6,0.17,0.42,12.4,0,0,0,0.14,1.2,1.2,https://fbref.com/en/players/3eb22ec9/Bernardo-Silva,1698,1921,88.4,27192,4433,923,985,93.7,619,694,89.2,117,160,73.1,5.2,-1.2,54,102,42,9,88,1921,1840,81,23,6,251,25,65,14,1,0,0,1599,169,153,1685,161,34,27,7,1698,3,12,42,48,127,4,100,3,11,7,6,0,13,0.41,10,1,0,1,1,0,52,33,21,20,11,26,67,38.8,41,480,143,29.8,87,220,173,33,3,0,30,32,84,26,0,2244,50,320,1091,1023,205,2169,51,88,58,58,2,1723,10272,5886,341,108,39,36,34,1998,1770,88.6,213,35,2857,82,83.5,31.7,33,86,27,2,12,3,2.49,75,23,52,1.64,-1.72,70.7,23.6,47,1.48,-0.89,0,36,37,9,65,33,1,0,0,214,14,19,42.4
2022,Manchester City,Premier League,Raheem Sterling,ENG,FW,26,1994,30,23,2128,23.6,13,5,11,2,3,1,0,0.55,0.21,0.76,0.47,0.68,14.4,12,4.6,16.6,0.61,0.2,0.81,0.51,0.7,https://fbref.com/en/players/b400bde0/Raheem-Sterling,Raheem Sterling,https://www.transfermarkt.com/raheem-sterling/profil/spieler/134425,Left Winger,23.6,13,54,25,46.3,2.28,1.06,0.2,0.44,13.8,0,2,3,0.22,-1.4,-1,https://fbref.com/en/players/b400bde0/Raheem-Sterling,722,876,82.4,10189,2123,456,508,89.8,222,262,84.7,26,47,55.3,4.6,0.4,41,16,55,8,75,876,866,10,3,1,144,7,52,2,0,0,1,737,67,72,80,781,5,3,4,722,5,6,30,44,90,3.81,69,1,11,3,5,1,11,0.47,5,0,0,2,4,0,28,18,2,13,13,6,21,28.6,15,317,93,29.3,38,147,132,15,0,0,15,15,43,3,0,1202,7,59,379,850,217,1193,49,109,45,53,4,1039,4986,2979,188,33,52,45,72,1306,1002,76.7,234,30,2128,71,62.2,23.6,23,85,17,7,24,7,2.43,64,17,47,1.99,0.18,57.1,19.3,37.8,1.6,-0.07,0,27,46,9,52,18,2,0,0,112,5,28,15.2
2022,Manchester City,Premier League,John Stones,ENG,DF,27,1994,14,12,1119,12.4,1,0,1,0,0,0,0,0.08,0,0.08,0.08,0.08,1,1,0.1,1.1,0.08,0.01,0.09,0.08,0.09,https://fbref.com/en/players/5eecec3d/John-Stones,John Stones,https://www.transfermarkt.com/john-stones/profil/spieler/186590,Centre-Back,12.4,1,9,5,55.6,0.72,0.4,0.11,0.2,12.8,0,0,0,0.12,0,0,https://fbref.com/en/players/5eecec3d/John-Stones,905,976,92.7,18686,4562,314,339,92.6,439,453,96.9,146,172,84.9,0.1,-0.1,3,75,2,0,43,976,940,36,14,0,127,29,1,0,0,0,0,806,57,113,135,763,25,22,3,905,2,5,9,6,14,1.13,12,1,0,1,0,0,1,0.08,0,0,0,1,0,0,5,4,3,2,0,2,4,50,2,58,22,37.9,23,29,6,9,3,0,6,17,22,41,1,1061,101,378,673,95,10,1026,6,7,85.7,6,1,775,4822,2729,104,24,0,5,2,861,844,98,3,14,1119,80,32.7,12.4,12,89,11,2,27,13,2.5,30,6,24,1.93,0.01,26,7.7,18.3,1.47,-0.23,0,3,9,0,1,4,0,0,0,86,54,11,83.1
2022,Manchester City,Premier League,Ferrán Torres,ESP,FW,21,2000,4,4,303,3.4,2,1,2,0,0,0,0,0.59,0.3,0.89,0.59,0.89,2.5,2.5,0,2.5,0.74,0.01,0.75,0.74,0.75,https://fbref.com/en/players/9e1035f8/Ferran-Torres,Ferrán Torres,https://www.transfermarkt.com/ferran-torres/profil/spieler/398184,Right Winger,3.4,2,13,4,30.8,3.86,1.19,0.15,0.5,14.1,0,0,0,0.19,-0.5,-0.5,https://fbref.com/en/players/9e1035f8/Ferran-Torres,55,72,76.4,834,75,29,36,80.6,18,21,85.7,5,6,83.3,0,1,1,2,1,0,2,72,67,5,0,0,16,0,2,0,0,0,0,55,14,3,6,62,3,0,0,55,0,1,4,4,5,1.49,4,0,0,1,0,0,2,0.59,2,0,0,0,0,0,1,1,0,1,0,0,1,0,1,38,13,34.2,3,8,27,6,1,0,5,1,2,0,0,104,0,5,30,71,28,99,4,5,80,4,0,72,283,93,2,0,2,4,4,125,78,62.4,29,4,303,76,8.9,3.4,4,76,2,0,NA,3,2.25,8,1,7,2.08,0.17,9.1,1.7,7.4,2.2,0.63,0,1,1,1,2,1,0,0,0,12,1,3,25
2022,Manchester City,Premier League,Kyle Walker,ENG,DF,31,1990,20,20,1755,19.5,0,2,0,0,0,1,0,0,0.1,0.1,0,0.1,0.3,0.3,1.2,1.4,0.01,0.06,0.07,0.01,0.07,https://fbref.com/en/players/86dd77d1/Kyle-Walker,Kyle Walker,https://www.transfermarkt.com/kyle-walker/profil/spieler/95424,Right-Back,19.5,0,8,2,25,0.41,0.1,0,0,23.5,1,0,0,0.03,-0.3,-0.3,https://fbref.com/en/players/86dd77d1/Kyle-Walker,1465,1647,88.9,28597,7636,568,603,94.2,695,758,91.7,193,256,75.4,1.2,0.8,13,175,20,5,86,1647,1497,150,22,3,118,54,28,0,0,0,0,1252,208,187,39,1406,53,128,4,1465,7,14,24,28,36,1.85,32,0,0,1,3,0,5,0.26,4,0,0,0,1,0,23,16,11,10,2,11,22,50,11,164,56,34.1,53,88,23,20,4,0,16,25,48,24,0,1769,45,355,1110,411,22,1619,8,14,57.1,9,1,1282,5420,2323,91,36,6,12,7,1398,1344,96.1,30,20,1755,88,51.3,19.5,20,88,19,0,NA,7,2.2,42,14,28,1.44,-1,44,13.3,30.7,1.58,-0.11,0,7,13,1,28,16,0,0,0,155,21,17,55.3
2022,Manchester City,Premier League,Oleksandr Zinchenko,UKR,DF,24,1996,15,10,1047,11.6,0,4,0,0,0,0,0,0,0.34,0.34,0,0.34,0.4,0.4,2,2.5,0.04,0.18,0.21,0.04,0.21,https://fbref.com/en/players/51cf8561/Oleksandr-Zinchenko,Oleksandr Zinchenko,https://www.transfermarkt.com/oleksandr-zinchenko/profil/spieler/203853,Left-Back,11.6,0,12,4,33.3,1.03,0.34,0,0,21.7,0,0,0,0.04,-0.4,-0.4,https://fbref.com/en/players/51cf8561/Oleksandr-Zinchenko,947,1061,89.3,16231,4714,475,509,93.3,386,418,92.3,81,111,73,2,2,16,91,23,3,98,1061,977,84,10,2,91,14,28,5,0,2,0,821,119,121,868,74,31,69,4,947,2,3,28,23,42,3.61,33,4,2,1,1,1,10,0.86,7,0,1,1,0,1,20,11,7,10,3,4,13,30.8,9,94,31,33,25,47,22,18,3,0,15,18,38,13,1,1153,22,189,649,398,22,1070,6,11,54.5,6,1,845,3724,2046,112,41,3,8,8,896,867,96.8,42,15,1047,70,30.6,11.6,10,90,10,5,29,17,2.67,49,9,40,3.44,2.19,36.9,8.9,28,2.41,1.12,0,11,4,1,28,11,0,0,0,114,17,16,51.5
2022,Manchester Utd,Premier League,Eric Bailly,CIV,DF,27,1994,4,3,217,2.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a1232f4e/Eric-Bailly,Eric Bailly,https://www.transfermarkt.com/eric-bailly/profil/spieler/286384,Centre-Back,2.4,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,https://fbref.com/en/players/a1232f4e/Eric-Bailly,64,80,80,1365,459,24,26,92.3,26,30,86.7,14,22,63.6,0,0,0,2,0,0,3,80,76,4,4,0,10,2,0,0,0,0,0,56,6,18,16,52,7,0,1,64,0,1,2,2,1,0.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,2,0,1,2,50,1,21,9,42.9,14,6,1,5,2,0,3,8,16,10,0,113,26,73,41,3,0,109,0,2,0,0,0,62,313,142,5,0,0,1,3,54,53,98.1,0,4,217,54,6.3,2.4,3,67,1,1,17,17,1.75,5,4,1,0.41,0.44,4.6,5,-0.3,-0.13,-0.15,0,2,0,0,0,3,0,0,1,23,5,2,71.4
2022,Manchester Utd,Premier League,Donny van de Beek,NED,MF,24,1997,8,0,75,0.8,1,0,1,0,0,0,0,1.2,0,1.2,1.2,1.2,0.7,0.7,0.5,1.2,0.88,0.58,1.46,0.88,1.46,https://fbref.com/en/players/50dc94ce/Donny-van-de-Beek,Donny van de Beek,https://www.transfermarkt.com/donny-van-de-beek/profil/spieler/288255,Central Midfield,0.8,1,2,1,50,2.4,1.2,0.5,1,9.3,0,0,0,0.36,0.3,0.3,https://fbref.com/en/players/50dc94ce/Donny-van-de-Beek,25,32,78.1,385,184,14,18,77.8,8,10,80,2,2,100,0.5,-0.5,3,2,2,0,3,32,32,0,0,1,8,0,0,0,0,0,0,27,3,2,4,26,0,0,0,25,1,0,2,1,5,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,3,2,0,1,1,100,0,16,6,37.5,5,6,5,2,1,0,1,2,7,2,0,53,2,19,21,15,4,53,3,4,75,3,0,31,59,23,2,0,1,1,4,41,30,73.2,5,8,75,9,2.2,0.8,0,NA,0,8,9,14,1.75,2,2,0,0,0,1.6,1.6,0,0.01,0,0,4,2,0,0,3,0,0,0,11,3,3,50
2022,Manchester Utd,Premier League,Edinson Cavani,URU,FW,34,1987,15,7,766,8.5,2,1,2,0,0,0,0,0.23,0.12,0.35,0.23,0.35,3.4,3.4,1.4,4.7,0.39,0.16,0.55,0.39,0.55,https://fbref.com/en/players/527f063d/Edinson-Cavani,Edinson Cavani,https://www.transfermarkt.com/edinson-cavani/profil/spieler/48280,Centre-Forward,8.5,2,18,6,33.3,2.11,0.7,0.11,0.33,11.4,0,0,0,0.19,-1.4,-1.4,https://fbref.com/en/players/527f063d/Edinson-Cavani,180,225,80,2736,344,111,128,86.7,50,67,74.6,11,19,57.9,1.4,-0.4,8,4,1,0,9,225,218,7,1,0,36,9,3,0,0,0,0,164,33,28,45,154,8,1,14,180,0,3,8,2,11,1.29,8,0,0,2,1,0,2,0.23,1,0,0,1,0,0,4,2,0,3,1,3,6,50,3,105,39,37.1,14,36,55,9,0,0,9,9,13,7,0,296,13,52,131,122,32,290,4,5,80,4,0,163,390,107,8,4,2,14,3,374,219,58.6,43,15,766,51,22.4,8.5,7,81,4,8,25,0,1.47,13,10,3,0.35,0.45,11.8,10,1.8,0.22,0.27,0,9,6,6,3,2,0,0,0,34,5,15,25
2022,Manchester Utd,Premier League,Diogo Dalot,POR,DF,22,1999,24,19,1801,20,0,0,0,0,0,4,0,0,0,0,0,0,0.7,0.7,1,1.7,0.03,0.05,0.08,0.03,0.08,https://fbref.com/en/players/d9565625/Diogo-Dalot,Diogo Dalot,https://www.transfermarkt.com/diogo-dalot/profil/spieler/357147,Right-Back,20,0,13,4,30.8,0.65,0.2,0,0,21.2,0,0,0,0.05,-0.7,-0.7,https://fbref.com/en/players/d9565625/Diogo-Dalot,934,1171,79.8,18629,6793,363,418,86.8,430,508,84.6,137,222,61.7,1,-1,16,73,26,9,99,1171,987,184,11,3,143,45,46,2,0,2,0,677,210,284,95,837,43,171,3,934,3,16,43,26,37,1.85,33,1,2,0,1,0,5,0.25,5,0,0,0,0,0,58,33,34,15,9,27,44,61.4,17,232,72,31,110,84,38,37,12,3,25,44,102,61,0,1402,90,461,678,339,28,1222,16,28,57.1,18,2,841,3969,2350,98,24,9,22,15,887,824,92.9,42,24,1801,75,52.7,20,19,89,18,5,21,13,1.63,28,29,-1,-0.05,-0.11,30,27.2,2.8,0.14,0.28,0,20,7,1,46,33,0,0,0,178,38,22,63.3
2022,Manchester Utd,Premier League,Anthony Elanga,SWE,FW,19,2002,21,14,1214,13.5,2,2,2,0,0,0,0,0.15,0.15,0.3,0.15,0.3,3,3,1.8,4.8,0.22,0.14,0.35,0.22,0.35,https://fbref.com/en/players/2fba6108/Anthony-Elanga,Anthony Elanga,https://www.transfermarkt.com/anthony-elanga/profil/spieler/583189,Left Winger,13.5,2,21,7,33.3,1.56,0.52,0.1,0.29,15.4,0,0,0,0.14,-1,-1,https://fbref.com/en/players/2fba6108/Anthony-Elanga,346,441,78.5,4650,1054,224,256,87.5,89,117,76.1,17,29,58.6,1.8,0.2,8,13,5,3,15,441,429,12,0,1,104,6,16,0,0,0,0,329,58,54,76,316,18,12,1,346,1,4,27,16,18,1.33,9,0,3,0,4,2,5,0.37,2,0,1,0,1,1,25,17,12,10,3,8,26,30.8,18,289,80,27.7,93,124,72,24,2,0,22,19,44,6,0,622,12,124,232,308,64,610,15,39,38.5,18,0,439,2020,1114,48,18,12,33,17,611,449,73.5,86,21,1214,58,35.5,13.5,14,78,5,7,17,3,1.43,20,17,3,0.22,0.34,18.8,17.2,1.6,0.12,0.17,0,11,24,3,16,17,0,0,0,67,27,25,51.9
2022,Manchester Utd,Premier League,Bruno Fernandes,POR,MF,26,1994,36,35,3111,34.6,10,6,10,0,2,10,0,0.29,0.17,0.46,0.29,0.46,9.7,8.2,8.4,16.6,0.28,0.24,0.53,0.24,0.48,https://fbref.com/en/players/507c7bdf/Bruno-Fernandes,Bruno Fernandes,https://www.transfermarkt.com/bruno-fernandes/profil/spieler/240306,Attacking Midfield,34.6,10,87,29,33.3,2.52,0.84,0.11,0.34,21.2,6,0,2,0.09,0.3,1.8,https://fbref.com/en/players/507c7bdf/Bruno-Fernandes,1524,2024,75.3,29671,8579,682,788,86.5,568,697,81.5,246,453,54.3,8.4,-2.4,88,155,85,15,196,2024,1836,188,45,15,344,106,82,67,21,30,0,1362,199,463,133,1803,44,22,8,1524,21,47,98,57,145,4.19,109,18,4,7,4,3,10,0.29,8,0,1,1,0,0,59,45,30,22,7,24,74,32.4,50,610,172,28.2,120,290,200,29,0,0,29,38,97,40,3,2422,68,385,1153,1035,114,2236,23,51,45.1,27,5,1641,7564,4247,210,75,23,38,48,2134,1776,83.2,202,36,3111,86,91,34.6,35,88,26,1,31,0,1.44,49,54,-5,-0.14,-1.6,50.2,51.1,-1,-0.03,-0.39,0,44,60,3,82,45,0,0,0,258,23,33,41.1
2022,Manchester Utd,Premier League,Fred,BRA,MF,28,1993,28,24,2028,22.5,4,4,4,0,0,5,0,0.18,0.18,0.36,0.18,0.36,1.5,1.5,2,3.4,0.07,0.09,0.15,0.07,0.15,https://fbref.com/en/players/b853e0ad/Fred,Fred,https://www.transfermarkt.com/fred/profil/spieler/191614,Central Midfield,22.5,4,15,9,60,0.67,0.4,0.27,0.44,20.2,0,0,0,0.1,2.5,2.5,https://fbref.com/en/players/b853e0ad/Fred,1123,1320,85.1,21081,5259,478,542,88.2,478,537,89,147,185,79.5,2,2,26,117,13,1,108,1320,1284,36,30,4,210,46,2,0,0,0,0,1030,149,141,864,395,35,6,8,1123,4,18,40,34,57,2.53,47,0,1,1,4,4,8,0.36,6,0,0,0,1,1,66,38,29,28,9,19,71,26.8,52,554,141,25.5,193,298,63,47,14,0,33,49,115,30,0,1605,77,402,964,307,17,1578,17,33,51.5,18,2,1033,3897,1946,74,19,1,34,29,1195,1092,91.4,41,28,2028,72,59.3,22.5,24,81,14,4,23,3,1.75,32,31,1,0.04,0.11,30.3,31.5,-1.3,-0.06,-0.16,0,43,35,0,2,38,1,0,1,253,16,14,53.3
2022,Manchester Utd,Premier League,Alejandro Garnacho,ESP,FW,17,2004,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/7aa8adfe/Alejandro-Garnacho,NA,NA,NA,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,https://fbref.com/en/players/7aa8adfe/Alejandro-Garnacho,3,3,100,25,4,3,3,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,4,4,1,0,0,0,0,0,0,0,0,3,0,0,2,1,0,3,0,0,NA,0,0,3,11,4,0,0,0,0,0,7,3,42.9,0,2,13,7,0.4,0.1,0,NA,0,2,7,5,0.5,0,0,0,0,0,0.1,0,0.1,1.02,1.01,0,1,1,0,0,0,0,0,0,0,0,0,NA
2022,Manchester Utd,Premier League,Mason Greenwood,ENG,"FW,MF",19,2001,18,16,1271,14.1,5,1,5,0,0,1,0,0.35,0.07,0.42,0.35,0.42,4.4,4.4,1.6,6,0.31,0.11,0.42,0.31,0.42,https://fbref.com/en/players/58eee997/Mason-Greenwood,Mason Greenwood,https://www.transfermarkt.com/mason-greenwood/profil/spieler/532826,Right Winger,14.1,5,48,18,37.5,3.4,1.27,0.1,0.28,18.7,0,0,0,0.09,0.6,0.6,https://fbref.com/en/players/58eee997/Mason-Greenwood,397,504,78.8,7344,1629,185,214,86.4,164,195,84.1,43,75,57.3,1.6,-0.6,15,26,13,3,36,504,487,17,2,3,97,31,25,14,11,2,1,381,50,73,380,112,5,0,2,397,2,6,21,17,44,3.12,37,0,4,1,2,0,7,0.5,6,0,0,1,0,0,16,8,8,2,6,5,12,41.7,7,154,40,26,35,59,60,5,0,0,5,4,20,5,0,662,6,79,295,338,60,645,29,50,58,31,3,532,3451,2032,107,28,27,19,20,703,524,74.5,92,18,1271,71,37.2,14.1,16,76,4,2,27,3,1.72,22,18,4,0.28,0.45,20.1,18.7,1.4,0.1,0.15,0,21,22,3,25,8,0,0,0,81,6,9,40
2022,Manchester Utd,Premier League,Daniel James,WAL,FW,23,1997,2,2,126,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.3,0.17,0.01,0.19,0.17,0.19,https://fbref.com/en/players/c931d9f9/Daniel-James,Daniel James,https://www.transfermarkt.com/daniel-james/profil/spieler/319301,Left Winger,1.4,0,4,1,25,2.86,0.71,0,0,17.3,0,0,0,0.06,-0.2,-0.2,https://fbref.com/en/players/c931d9f9/Daniel-James,22,32,68.8,233,36,18,24,75,3,5,60,0,1,0,0,0,1,0,0,0,0,32,32,0,0,0,6,1,5,0,0,0,0,27,2,3,3,28,1,0,0,22,0,1,0,1,3,2.14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,1,100,0,31,8,25.8,5,13,13,2,0,0,2,0,4,1,0,53,1,2,22,33,9,53,0,3,0,1,0,33,232,158,10,3,1,5,3,50,34,68,15,2,126,63,3.7,1.4,2,63,0,0,NA,1,3,5,1,4,2.86,2.97,1.8,1.1,0.7,0.5,0.51,0,1,1,2,5,4,0,0,0,12,0,1,0
2022,Manchester Utd,Premier League,Phil Jones,ENG,DF,29,1992,4,2,163,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,https://fbref.com/en/players/def899bd/Phil-Jones,Phil Jones,https://www.transfermarkt.com/phil-jones/profil/spieler/117996,Centre-Back,1.8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,https://fbref.com/en/players/def899bd/Phil-Jones,71,79,89.9,1401,383,22,24,91.7,42,44,95.5,6,8,75,0,0,1,7,0,0,5,79,79,0,0,0,7,0,0,0,0,0,0,65,7,7,10,62,6,0,0,71,0,1,0,2,2,1.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,4,4,1,1,3,4,75,1,23,4,17.4,11,11,1,3,3,0,0,5,11,9,0,100,18,47,51,7,1,100,0,0,NA,0,0,64,284,141,5,1,0,1,0,63,63,100,0,4,163,41,4.8,1.8,2,68,1,2,14,20,1,0,3,-3,-1.66,-1.74,1,2.8,-1.8,-0.99,-1.04,0,0,3,0,0,4,0,0,0,12,1,0,100
